ID,Text,Translation
803,Max Drones,最大机器人
804,Deposit Entity Variant,
805,<resource(resource)> Surface Deposit,<resource(resource)>地表矿床
806,"<description><newline><newline><ResourceName><right><resource(Amount,max_amount,resource)>",
811,Metals Deposit,金属沉积层
812,Scattered Metals. Harvested by Drones or RC Transports.,散落的金属。可以用机器人或RC运输车收集。
813,Regolith Deposit,风化沉积层
814,Sulfur-rich regolith. Processed into Concrete by a Concrete Extractor,高硫风化层。可以用一个混凝土采集器制成混凝土。
815,Polymers Deposit,聚合物沉积层
816,Scattered Polymers. Harvested by Drones or RC Transports.,散落的聚合物。可以用机器人或RC运输车收集。
817,Resource ,资源 
637,Prefab,预制
818,Density 1,密度 1
819,Density 2,密度 2
782,Max amount,最大数量
16,Grade,等级
783,Deep <resource(resource)>,深层<resource(resource)>
820,"<Description><newline><newline><ResourceName><right><resource(Amount,max_amount,resource)><newline><left>Grade<right><grade_name>","<Description><newline><newline><ResourceName><right><resource(Amount,max_amount,resource)><newline><left>等级<right><grade_name>"
821,Concrete Deposit,混凝土矿床
822,A Regolith-rich terrain that can be processed into Concrete. Can be exploited by a <em>Concrete Extractor</em>.,一块富含风化层的地形，可制成混凝土。可以用一个<em>混凝土采集器</em>开采。
823,Max visitors per shift,每个排班期间的最大访问者数量
735,Usable by children,儿童可用
736,Children Only,仅限儿童
824,Points per day,每日点数
825,Points to evaluate,距评估剩余点数
826,Charge time,充电时间
827,Dust to clean,需要清尘
828,Sphere Speed,球速
92,Restore Upgrade Defaults,恢复默认升级
95,Concrete Cost,混凝土花费
96,Metals Cost,金属花费
97,Polymers Cost,聚合物花费
98,Electronics Cost,电子产品花费
99,Machine Parts Cost,机械部件花费
100,Rare Metals Cost,稀有金属花费
101,Upgrade Time Cost,升级时间花费
102,Modifier Target 1,
103,Modifier Label 1,
104,Modified Property 1,
105,Percent Modifier 1,
106,Amount Modifier 1,
107,Modifier Target 2,
108,Modifier Label 2,
109,Modified Property 2,
110,Percent Modifier 2,
111,Amount Modifier 2,
112,Modifier Target 3,
113,Modifier Label 3,
114,Modified Property 3,
115,Percent Modifier 3,
116,Amount Modifier 3,
7513,Locked by research.,被研究锁定。
7514,Upgrade already constructed. Current status: <working>,升级已经完成。当前状态：<working>
7515,Upgrade is under construction.,升级正在建设中。
7516,Upgrade construction cost: ,升级建设花费： 
7517,<description><newline><newline><status>,
7519,<left_click>,
7520,<shortcut> Turn off<newline><shortcut2> Turn off in all <display_name_pl>,<shortcut>关闭<newline><shortcut2>关闭所有的<display_name_pl>
7521,<shortcut> Turn on<newline><shortcut2> Turn on in all <display_name_pl>,<shortcut>开启<newline><shortcut2>开启所有的<display_name_pl>
7522,<shortcut> Cancel construction<newline><shortcut2>Cancel construction in all <display_name_pl>,<shortcut>取消建设<newline><shortcut2>取消建设所有的<display_name_pl>
7523,<shortcut> Start construction<newline><shortcut2>Start construction in all <display_name_pl>,<shortcut>开始建设<newline><shortcut2>开始建设所有的<display_name_pl>
7518,<ButtonA>,
7618,<ButtonX>,
829,Bonus Production % per km elevation,每千米海拔使产出增加 %
830,Min Production to Work,工作的最小产出
831,Dust Storm bonus percent,沙尘暴加成百分比
832,Great Dust Storm bonus percent,大型沙尘暴加成百分比
833,Max workers per shift,每个排班的最大工人数量
835,Current performance,当前绩效
836,Workplace Automation,工作场所自动化
837,Workplace Auto Performance,工作场所直通绩效
838,Workers: <workers> of <max_workers>,工人：<max_workers>中的<workers>
7628,<green>Automation +<auto_performance></green>,<green>自动化 +<auto_performance></green>
7629,<green>Workshift workers +<amount></green>,<green>排班工人 +<amount></green>
7630,<green>Heavy workload +<amount></green>,<green>工作负担重 +<amount></green>
7631,<clr>Upgrade <amount>% (<upgrade>)</color>,<clr>升级 <amount>% (<upgrade>)</color>
7632,<clr>Upgrade <amount> (<upgrade>)</color>,<clr>升级 <amount> (<upgrade>)</color>
7633,<clr>Mission sponsor <amount>%</color>,<clr>任务赞助方 <amount>%</color>
7305,<DisplayName>,
6768,A colonist working in this building.<newline><newline>Specialization: <em><Specialization></em><newline>Worker Performance: <em><performance></em><newline><PerformanceReasons><TraitsWarnings>,一个殖民者在这个建筑里工作。<newline><newline>专业：<em><Specialization></em><newline>工作绩效：<em><performance></em><newline><PerformanceReasons><TraitsWarnings>
7527,<left_click> Select  <right_click> Fire this worker,<left_click> 选择  <right_click> 开除这名员工
7528,<ButtonA> Select  <ButtonX> Fire this worker,<ButtonA> 选择  <ButtonX> 开除这名员工
4218,Free Work Slot,空的工作槽
4219,Free work slot. Unemployed Workers automatically seek jobs within their Dome.<newline><newline><red>Free work slots reduce workplace performance.</red>,空的工作槽。无业人员会自动在他所在的穹顶里寻找工作。<newline><newline><red>空的工作槽减少工作场所的绩效。</red>
7529,<right_click> Close this work slot,<right_click> 禁用这个工作槽
4220,<ButtonX> Close this work slot,<ButtonX> 禁用这个工作槽
4222,Closed Work Slot,关闭的工作槽
4223,This work slot is closed. Workers will never occupy it.<newline><newline><red>Closed work slots reduce workplace performance.</red>,这个工作槽已禁用。工人不会占据它。<newline><newline><red>禁用的工作槽减少工作场所的绩效。</red>
7530,<right_click> Open this work slot,<right_click> 启用这个工作槽
4224,<ButtonX> Open this work slot,<ButtonX> 启用这个工作槽
541987944858,First Shift,第一班
159665176435,Second Shift,第二班
994186128274,Night shift,夜班
7359,Stopped Work Shift,停用的工作班次
4212,Heavy workload,工作负担重
4213,Normal workload,工作负担正常
7360,Toggle the current work shift ON or OFF. The building will operate only during active work shifts.,切换当前的工作班次开启或关闭。这个建筑只会在激活的工作班次运作。
228,<em>This building operates on a single work shift</em>,<em>这个建筑在单个工作班次里运作</em>
7361,You’ll need a separate crew of workers for each shift.,每个工作班次，你都需要一组独立的员工。
7362,<em>Workers will lose Sanity if they work during the night shift.</em>,<em>在夜班工作的员工将会失去精神值。</em>
7363,Working hours<right><number1>-<number2>h,工作时间<right><number1>-<number2>时
6771,<red>OFF</red>,<red>关闭</red>
6772,<green>ON</green>,<green>开启</green>
7364,Status: <status>,状态：<status>
7634,Building performance<right><performance>,建筑绩效<right><performance>
7635,Building performance,建筑绩效
7790,Research Current Tech,研究当前科技
7791,Research all Techs,研究所有科技
7792,Unlock all Techs,解锁所有科技
7793,Unlock all Breakthroughs,解锁所有突破
7794,Construct all buildings,建设所有建筑
7795,"Add funding ($500,000,000)","增加资金 ($500,000,000)"
7796,Spawn 1 Colonist,生成1个殖民者
7797,Spawn 10 Colonists,生成10个殖民者
7798,Spawn 100 Colonists,生成100个殖民者
839,Low on resource:,以下资源储量低：
840,Low on resources:,以下资源储量低：
841,Ice Strength,结冰强度
7571,May block access to deposit.,可能会阻断去矿床的通道。
7572,Overlaps deposit,矿床重叠
842,This building requires Power.,这个建筑需要能量。
843,No cable connection,电缆未连接
193,Not enough Power,能量不足
844,Not enough Power for this building.,这个建筑能量不足
845,Too far from working Drone commander.,离机器人指挥器太远。
8016,Too far from working Drone commander,离机器人指挥器太远
847,Producing <water(number)> less than optimal due to the presence of other Moisture Vaporators in the vicinity.,因为附近存在其他水分蒸馏器，产出比最佳值减少了<water(number)>。
848,Vaporator nearby,附近的蒸馏器
849,The building will consume <red><percent(pct)></red> more Power in cold areas.,在寒冷地区，建筑需要消耗<red><percent(pct)></red>的额外能量。
850,Cold terrain,寒冷地带
7702,No operational Domes in walking distance.,行走距离内没有运作中的穹顶。
7703,Far from operational Domes,离运作中的穹顶太远。
852,This sector is not yet scanned. The construction will possibly make resource deposits or Anomalies unreachable.,这个区块尚未扫描。此建设可能会使得资源矿井或异常点无法达到。
853,Unexplored sector,未勘察区块
854,Must be constructed over a power cable.,必须在一条电缆线上建造。
855,Must be built on a cable,必须建在电缆旁
856,Must be constructed over a pipe.,必须在一条管道上建造。
857,Must be built on a pipe,必须建在管道旁
858,Can't build on dust geysers.,不能建造在尘埃喷泉上。
860,Objects underneath are blocking construction.,下方的物体阻碍建造。
7953,Blocking objects,障碍物
861,Uneven terrain.,不平的地面。
7954,Uneven terrain,地面不平
862,There is none of the required resource nearby.,附近没有所需求的资源。
863,Requires a deposit,需要矿床
864,You lack the technology to exploit nearby resources.,你缺少开采附近资源的科技。
865,Unexploitable deposits,无法开采矿床
866,Must be placed under a functioning Dome.,必须放置在一个运作的穹顶下。
867,Requires a Dome,需要一个穹顶。
868,Unbuildable area.,不可建造区域。
7955,Unbuildable area,不可建造区域
869,Cannot be placed in a Dome.,不能放置在穹顶内。
870,Outside building,外部建筑
871,Cannot be placed at this location due to height constraints.,由于高度限制，不能放置在这里
872,Too tall,太高
873,Must be placed adjacent to the farm or its fields.,必须与农场或田地邻接。
874,Section is too long.,太长。
875,Too long,太长
190,This building requires Colonists and is too far from your Domes.,这个建筑需要殖民者操作，但离你的穹顶太远。
876,Too far from Domes,离穹顶太远
846,Too far,太远
6773,Too far from tunnel entrance.,离隧道入口太远。
8524,Rockets can't land during dust storms.,沙尘暴期间火箭无法着陆。
8525,Can't Land,无法着陆
877,Available resource<right><resource><newline><left>Grade<right><grade><left>,可用资源<right><resource><newline><left>等级<right><grade><left>
878,<col><short></color>,
7688,<green>Domes in walkable distance: <number></color></shadowcolor>,<green>行走距离内的穹顶：<number></color></shadowcolor>
902,Doesn't require construction resources,不需要建设资源
901,"<resource_name><right><resource(number,resource)>","<resource_name><right><resource(number,resource)>",
8019,Connected to building,已连接至建筑,
8020,Connected to pipe,已连接至管道,
8021,<yellow>Not connected</color>,<yellow>未连接</color>,
879,<col><text></color>,<col><text></color>,
880,<color 138 223 47>All Clear!</color>,<color 138 223 47>一切正常！</color>,
883,Adjacent buildings will be connected to the power grid after cables are constructed.,在电缆建成后，相邻的建筑物将被连接到电网。,
884,Pipes transport Oxygen and Water and have to be connected to buildings on the spots indicated with a pipe connection icon.,管道输送氧气和水并且必须连接到带有管道连接图标的建筑物上。,
887,Place a power switch,放置一个电源开关,
888,Place a pipe valve,放置一个管道阀门,
891,Air,空气,
918,Display Name (plural),显示名称(复数),
919,Food Output,食物产量,
8055,ResourceType,资源类型,
921,Initial Growth Time,初始生长时间,
7636,Initial Growth Sequence,初始生长顺序,
920,Growth Time,生长时间,
7637,Growth Sequence,生长顺序,
922,Water Demand,水需求量,
924,Soil Demand,土壤需求,
925,Soil Effect,土壤效果,
926,Soil Quality Min,土壤质量最小,
927,Soil Quality Max,土壤质量最大,
928,Farm Class,农业类,
155,Entity,实体,
929,Produce,产品,
934,Can demolish?,可拆除？,
175,Use demolished state?,使用拆除状态？,
4039,"<resource(amount, res)>","<resource(amount, res)>",
7573,<left_click> Cancel construction,<left_click> 取消建设,
7574,<ButtonY> Cancel construction,<ButtonY> 取消建设,
7575,<left_click> Salvage,<left_click> 回收,
7576,<left_click> Cancel Salvage,<left_click> 取消回收,
7577,<ButtonY> Salvage,<ButtonY> 回收,
7578,<ButtonY> Cancel Salvage,<ButtonY> 取消回收,
7832,Conquering Mars as {0},征服火星 {0},
7833,Dealing with a hostile invasion,应对敌对入侵,
7834,Being invaded by the Dredgers,被汲取者入侵,
7835,Investigating the origin of the Black Cubes,调查黑立方的起源,
7836,Highest Population,最高人口,
7837,Wonders Built,奇观建筑,
7838,Sols Played,已游戏日,
7839,Scanned Anomalies,扫描到的异常现象,
7840,Techs Researched,技术研究,
7841,Longest Playthrough,最长的通关,
7842,Earliest Colony Approval,最早的殖民许可,
7843,Mysteries Completed,谜团完成,
572,Power grid parameters. Power reserve indicates the duration that the stored energy will last with the current consumption.<newline>,电网参数。电力储存显示着在当前电耗下现有储电量可维持的时间。<newline>,
319,Max production<right><power(production)>,最大产出<right><power(production)>,
573,Hourly consumption<right><power(current_consumption)>,每小时消耗<right><power(current_consumption)>,
574,Unused Power<right><power(number)>,闲置电量<right><power(number)>,
575,Insufficient production<right><power(number)>,产出不足<right><power(number)>,
935,Power Cable,电缆,
936,Power production,电量产出,
683,Power Consumption,电量消耗,
937,Disable Consumption,禁用消耗,
938,Max consumption while charging,充电时最大消耗,
939,Max output while discharging,放电时最大输出,
940,Conversion efficiency % (charging),转换效率 % （充电时）,
941,Capacity (watts*hour),容量（瓦时）,
942,Change animation,更改动画,
943,Empty state,空状态,
944,Full state,满状态,
945,Stored Power,电储量,
946,Discharging,放电,
947,Charging,充电,
588,Empty,空,
948,Full,满,
949,idle,闲置,
976,Unexplored,未勘察,
977,Scanned,已扫描,
978,Deep Scanned,已深度扫描,
979,"<em>Scanned, scan again for deep deposits and Anomalies</em>",<em>已扫描，再次扫描以获取深层资源和异常现象</em>,
980,No resources,无资源,
722,"<resource(amount,res)>","<resource(amount,res)>",
981,"Underground <display_name><right><resource(amount,res)>","地下 <display_name><right><resource(amount,res)>",
982,"<display_name><right><resource(amount,res)>","<display_name><right><resource(amount,res)>",
984,"SchemeBk, 15, aa","Noto Sans CJK SC Regular, 14, aa",
986,"SchemeBk, 16, aa","Noto Sans CJK SC Regular, 15, aa",
8572,"LibelSuitRg, 30, aa","Noto Sans CJK SC Regular, 29, aa",
8573,"SchemeBk, 18, aa","Noto Sans CJK SC Regular, 17, aa",
8574,"SchemeBk, 16, aa","Noto Sans CJK SC Regular, 15, aa",
8575,"LibelSuitRg, 22, aa","Noto Sans CJK SC Regular, 21, aa",
8576,"SchemeBk, 18, aa","Noto Sans CJK SC Regular, 17, aa",
990,"SchemeBk, 18, aa","Noto Sans CJK SC Regular, 17, aa",
991,"LibelSuitRg, 23, aa","Noto Sans CJK SC Regular, 22, aa",
7638,"LibelSuitRg, 22, aa","Noto Sans CJK SC Regular, 21, aa",
988,"SchemeBk, 16, aa","Noto Sans CJK SC Regular, 15, aa",
996,"SchemeBk, 12, aa","Noto Sans CJK SC Regular, 11, aa",
997,"SchemeBk, 15, aa","Noto Sans CJK SC Regular, 14, aa",
998,"SchemeBk, 11, aa","Noto Sans CJK SC Regular, 10, aa",
999,"LibelSuitRg, 32, aa","Noto Sans CJK SC Regular, 31, aa",
1000,"LibelSuitRg, 24, aa","Noto Sans CJK SC Regular, 23, aa",
992,"SchemeBk, 20, aa","Noto Sans CJK SC Regular, 19, aa",
989,"LibelSuitRg, 20, aa","Noto Sans CJK SC Regular, 19, aa",
1006,"SchemeBk, 22, aa","Noto Sans CJK SC Regular, 21, aa",
987,"LibelSuitRg, 28, aa","Noto Sans CJK SC Regular, 27, aa",
1001,"LibelSuitRg, 30, aa","Noto Sans CJK SC Regular, 29, aa",
994,"SchemeBk, 18, aa","Noto Sans CJK SC Regular, 17, aa",
995,"LibelSuitRg, 26, aa","Noto Sans CJK SC Regular, 25, aa",
1004,"LibelSuitRg, 18, aa","Noto Sans CJK SC Regular, 17, aa",
1007,"LibelSuitRg, 39, aa","Noto Sans CJK SC Regular, 38, aa",
993,"LibelSuitRg, 22, aa","Noto Sans CJK SC Regular, 21, aa",
1008,"LibelSuitRg, 17, aa","Noto Sans CJK SC Regular, 16, aa",
1003,"LibelSuitRg, 25, aa","Noto Sans CJK SC Regular, 24, aa",
1005,"LibelSuitRg, 56, aa","Noto Sans CJK SC Regular, 55, aa",
1002,"LibelSuitRg, 36, aa","Noto Sans CJK SC Regular, 35, aa",
1009,Load Game,载入游戏,
89,No consumption,无消耗,
90,Visit,访问,
117,Consumption Resource Type,消耗资源类型,
118,Consumption Max Storage,消耗最大储存量,
119,Consumption Amount,消耗总额,
120,Consumption Type,消耗类型,
121,Input Pile Spot Name,输入桩点名称,
664,Penalty Heat,处罚热度,
665,Penalty Percent,处罚百分比,
8526,Defrost Time,解冻时间,
8527,Frozen,冰冻的,
8528,Desfrosting,解冻中,
7366,<right_click>,<right_click>,
7367,<em>Ctrl + <left_click></em>,<em>Ctrl + <left_click></em>,
1012,Social,社交,
1013,Relaxation,放松,
1014,Exercise,锻炼,
1015,Gaming,游戏,
1016,Shopping,购物,
1017,Luxury,奢侈,
1018,Drinking,喝酒,
1019,Gambling,赌博,
1020,Playing,娱乐,
1021,Dining,用餐,
1023,Medical Checks,体检,
1024,<red>No available service building (<interest>) </red>,<red>没有可用的服务建筑 (<interest>) </red>,
1025,<red>Service building was closed (<interest>) </red>,<red>服务建筑被关闭 (<interest>) </red>,
1026,<red>Service building was full (<interest>) </red>,<red>服务建筑已满 (<interest>) </red>,
1027,<red>Could not get service (<interest>) </red>,<red>不能获得服务 (<interest>) </red>,
1028,<red>Damage from a Dust Devil <amount></red>,<red>被沙尘暴损坏 <amount></red>,
7536,<red>Injured by a meteor <amount></red>,<red>被流星损伤 <amount></red>,
1029,<red>Suffocating <amount></red>,<red>窒息 <amount></red>,
1030,<red>Dehydrated <amount></red>,<red>脱水 <amount></red>,
1031,<red>Freezing <amount></red>,<red>寒冷 <amount></red>,
1032,<red>Starving <amount></red>,<red>饥饿 <amount></red>,
1033,<red>Heavy Workload <amount></red>,<red>大工作量 <amount></red>,
1034,<red>Irradiated <amount></red>,<red>受到辐射 <amount></red>,
1035,<green>Well rested <amount></green>,<green>精力充沛 <amount></green>,
1036,<red>Chronic Condition <amount></red>,<red>慢性适应 <amount></red>,
1037,<red>Damage from a CO2 eruption <amount></red>,<red>被二氧化碳爆发损伤 <amount></red>,
1038,<red>Mourning the death of another Colonist <amount></red>,<red>哀悼其他殖民者 <amount></red>,
1039,<green>Survived alone outside the Dome <amount></green>,<green>在穹顶外独自生存 <amount></green>,
1040,<green>Regained composure after Sanity breakdown <amount></green>,<green>在精神崩溃后取回冷静 <amount></green>,
7368,Rebooting in safe mode <amount>,以安全模式启动 <amount>,
1041,"<green>Dome, sweet Dome <amount></green>",<green>穹顶，漂亮的穹顶 <amount></green>,
7848,<green>Psychoanalyzed <amount></green>,<green>受过心理分析治疗 <amount></green>,
1042,<red>It's too cold <amount></red>,<red>太冷了 <amount></red>,
1043,<red>A Dust Storm is raging <amount></red>,<red>一场沙尘暴正在肆虐 <amount></red>,
6775,<red>My Dome was hit by a meteor <amount></red>,<red>我的穹顶遭到一个流星的撞击 <amount></red>,
1044,<red>Experiencing vivid hallucinations <amount></red>,<red>正在经历逼真的幻觉 <amount></red>,
6776,"<red>Cold wave, don't panic! <amount> (Security Station)</red>",<red>寒潮，不要慌！ <amount> (安保站)</red>,
6777,"<red>Dust storm, don't panic! <amount> (Security Station)</red>",<red>沙尘暴，不要慌！ <amount> (安保站)</red>,
6778,"<red>Meteor strike, don't panic! <amount> (Security Station)</red>",<red>流星撞击，不要慌！ <amount> (安保站)</red>,
1045,<red>Working during the dark hours <amount></red>,<red>天黑时工作 <amount></red>,
1046,<red>My Comfort is too low <amount> (Whiner)</red>,<red>我的舒适度还差很多 <amount> (牢骚者)</red>,
1047,<red>Ran out of luck in the Casino <amount> (Gambler)</red>,<red>在赌场把运气用光了 <amount> (赌徒)</red>,
1048,<red>Couldn't visit a medical facility <amount> (Hypochondriac)</red>,<red>不能去医疗设施 <amount> (忧郁症患者)</red>,
1049,<red>Worked outside the Dome <amount></red>,<red>在穹顶外工作 <amount></red>,
1050,<green>Game on! <amount> (Gamer)</green>,<green>游戏开始！ <amount> (玩家)</green>,
1051,<red>Had an unprepared meal <amount></red>,<red>没准备好地用餐 <amount></red>,
1052,<red>No functional Residence <amount></red>,<red>不实用的住所 <amount></red>,
8655,<red>My Dome has malfunctioned <amount></red>,<red>我的穹顶发生了故障 <amount></red>,
1053,<red>Wants a higher Comfort Residence <amount></red>,<red>想要更舒服的住所 <amount></red>,
1054,<red>Overcrowded Dome <amount></red>,<red>过度拥挤的穹顶 <amount></red>,
1055,<red>My Dome feels overcrowded <amount> (Loner)</red>,<red>我的穹顶感觉太拥挤了 <amount> (孤独者)</red>,
1056,<green>Everybody party! <amount> (Party animal)</green>,<green>大家的派对！ <amount> (派对狂)</green>,
1057,Struggling to survive <amount> (Health),为生存而奋斗 <amount> (健康),
1058,As healthy as a bull <amount> (Health),像牛一样健康 <amount> (健康),
1059,Severely stressed <amount> (Sanity),严重紧张 <amount> (精神),
1060,One with the universe <amount> (Sanity),宇宙中的一员 <amount> (精神),
1061,I can't live like this <amount> (Comfort),我没法住在这样的地方 <amount> (舒适),
1062,Living in luxury <amount> (Comfort),令人享受的生活 <amount> (舒适),
1063,A Saint in our Dome <amount>,我们穹顶里的一位圣人 <amount>,
7369,One with the collective <amount>,集体中的一员 <amount>,
330,Max production<right><water(production)>,最大产出<right><water(production)>,
331,Water consumption<right><water(current_consumption)>,水消耗量<right><water(current_consumption)>,
543,Unused production<right><water(number)>,产出闲置<right><water(number)>,
544,Insufficient production<right><water(number)>,产出不足<right><water(number)>,
537,Life support grid parameters. Water and Oxygen are consumed only when demanded.<newline>,生命维持网络参数。水和氧气只在需要时消耗。<newline>,
325,Max production<right><air(production)>,最大产出<right><air(production)>,
538,Hourly consumption<right><air(current_consumption)>,每小时消耗<right><air(current_consumption)>,
539,Unused production<right><air(number)>,产出闲置<right><air(number)>,
540,Insufficient production<right><air(number)>,产出不足<right><air(number)>,
1064,Life Support Pipe,生命维持管道,
1065,Water production,水产出量,
482,"Hourly production<right><water(number1,number2)>","每小时产出<right><water(number1,number2)>",
483,Hourly production<right><water(number)>,每小时产出<right><water(number)>,
479,Production capacity<right><water(production)>,产出能力<right><water(production)>,
480,Daily production<right><water(ProductionEstimate)>,每日产出<right><water(ProductionEstimate)>,
481,Lifetime production<right><water(production_lifetime)>,至今的总产出<right><water(production_lifetime)>,
469,<newline><center><em>Storage</em>,<newline><center><em>存储</em>,
471,"Waste Rock<right><wasterock(GetWasterockAmountStored,wasterock_max_storage)>","废石<right><wasterock(GetWasterockAmountStored,wasterock_max_storage)>",
1066,Oxygen production,氧气产出量,
484,Daily production<right><air(ProductionEstimate)>,每日产出<right><air(ProductionEstimate)>,
485,Lifetime production<right><air(production_lifetime)>,至今的总产出<right><air(production_lifetime)>,
656,Water consumption,水消耗量,
1067,Oxygen consumption,氧气消耗,
29,Max water consumption while charging,进水时最大水消耗量,
1068,Max water output while discharging,出水时最大水输出量,
1069,Conversion efficiency % of water (charging),转换效率 % 水（进水）,
30,Water Capacity,水容量,
33,Stored Water,水储量,
1070,Max Oxygen consumption while charging,进气时最大耗氧量,
1071,Max Oxygen output while discharging,出气时最大出氧量,
1072,Conversion Oxygen efficiency % (charging),转换效率 % 氧气（进气）,
1073,Oxygen Capacity,氧气容量,
1074,Stored Air,氧气储量,
8674,Autosave to Cloud,自动保存到云端,
7639,Mission Evaluation received,任务评估已接收,
7640,Mission Evaluation,任务评估,
7641,Mission Evaluation incoming,任务评估即将到来,
8643,Drone Hub overloaded. Not enough drones to handle all tasks - construct more drones.,机器人中心过载。机器人不足以处理所有任务 - 建造更多机器人。,
8644,Drone Hub overloaded,机器人中心过载,
1078,Trophy collection for Surviving Mars,火星生存纪念品收藏,
7689,"Surviving Mars is a sci-fi city builder about colonizing Mars and surviving the process. Choose a sponsor for resources and financial support before landing on the surface. Build domes and infrastructure, research new possibilities and utilize drones to maintain your colonies functions. Cultivate your own food, mine minerals or just relax by the bar after a day's work. Most important of all, keep your colonists alive.
 
There will be challenges to overcome. Are you ready? Mars is waiting for you.","火星生存是一个关于殖民火星并在其过程中生存下去的科幻城市建造类游戏。在登陆地表之前，先选择一个资助商为你提供资源和经济资助。建造穹顶和基础设施。研究新的科技并利用机器人来维护你的殖民地。你可以种植自己的食物，开采矿物，或者在一天的劳作以后到酒吧放松一下。但最重要的是，让你的殖民者们活着。

将会有许多挑战等着你去克服。你准备好了吗？火星正等着你。",
8567,The Deluxe Upgrade Pack of Surviving Mars provides ambitious colonists with a variety of new ways to customize their new homes and domes.,火星生存豪华版为雄心勃勃的殖民者提供了各种新的方式去定制他们的新家和穹顶,
8568,"The Stellaris dome set is a thematic set of visual skins for the Martian domes with a futuristic design and star-shaped elements. It is available for the following domes:
- Basic Dome: A small dome, suitable for the early days of the colony.
- Medium Dome: A medium-sized dome design.
- Oval Dome: An elongated dome design, which has space for two Spires.
- Mega Dome: The most advanced and spacious dome design.","群星穹顶是一组具有未来风设计和星形元素的火星穹顶主题视觉皮肤。适用于以下穹顶：
- 基础穹顶：小型穹顶，适用于早期殖民地。
- 中型穹顶：中等尺寸设计的穹顶。
- 椭圆穹顶：有两个尖顶空间的细长设计的穹顶。
- 巨型穹顶：最先进最宽敞设计的穹顶。",
1080,Surviving Mars Platinum Trophy,火星生存铂金纪念品,
1081,Collected all remaining Surviving Mars trophies,收集的所有火星求生纪念品,
7808,Credits,制作组,
7809,CREDITS,制作组,
8057,Switch To Controller?,切换到控制器？,
7810,Do you want to command the game with a controller?,你想要用控制器进行游戏吗？,
7872,There are colonists suffering from status effects.,有殖民者受到地位的影响。,
7935,Wireless Controller,无线控制器,
7936,Wireless controller for <user> has been disconnected. Reconnect the wireless controller in order to continue.,<user> 的无线控制器已断开连接。请重新连接无线控制器以继续。,
7938,I am above the age of 13,我已满13岁,
8650,This savegame cannot be loaded by the current version of the game.,此存档在当前游戏版本无法进行载入,
1082,South Cap,南部冰冠
1083,North Cap,北部冰冠
1084,Arabia Terra,阿拉伯高地,
1085,Utopia Planitia,乌托邦平原,
1086,Arcadia Planitia,阿卡迪亚平原,
1087,Elysium Mons,埃律西昂山,
1088,Gale Crater,盖尔陨石坑,
1089,Hellas Planitia,赫拉斯盆地,
1090,Terra Sabaea,塞伯伊高地
1091,Argyre Planitia,阿尔及尔平原,
1092,Valles Marineris,水手谷,
1093,Pavonis Mons,及帕蒙尼斯山,
1094,Olympus Mons,奥林匹斯山,
1095,Tempa Terra,坦帕高地,
1096,Phoenix Landing Area,凤凰号着陆区,
1097,Viking 1 Landing Area,海盗1号着陆区,
1098,Mars Pathfinder Landing Area,火星探路者号着陆区,
1099,Opportunity Landing Area,机遇号着陆区,
1100,Viking 2 Landing Area,海盗2号着陆区,
1101,Spirit Landing Area,精神号着陆区,
1102,Terra Sireum,萨瑞南高地
1104,Hecatus Tholus,海克特斯山丘,
1105,Albor Tholus,欧伯山丘,
1106,Ascraeus Mons,艾斯克雷尔斯山,
1107,Arsai Mons,阿尔西亚山,
1154,Base Score,基本分,
1155,Bonus Score,奖励分,
1156,Bonus score expiration Sols,奖励分到期日,
1157,Complete thread,完整螺纹,
1158,Custom score,定制分,
1159,<display_name> - Sol <sol>,<display_name> - 第<sol>日,
8058,Have <target> Colonists at Sol <timeout>. Current Colonists Count: <count>,在第<timeout>日有<target>名殖民者。当前数量：<count>,
8059,Have <target> Martianborn Colonists at Sol <timeout>. Current Martianborn Count: <count>,在第<timeout>日有<target>名火星出生的殖民者。当前数量：<count>,
8060,Have <target> Technologies researched at Sol <timeout>. Currently Researched Technologies: <count>,在第<timeout>日有<target>个科技研究完成。当前已研究：<count>,
8061,Analyse <target> Anomalies at Sol <timeout>. Anomalies Analysed: <count>,在第<timeout>日分析<target>个异常现象。当前已分析：<count>,
8062,Export <target> Rare Metals at Sol <timeout>. Rare Metals Exported: <count>,在第<timeout>日出口<target>稀有金属。当前已出口：<count>,
1000048,Entity Name,实体名称,
1160,Decal Mod Entity,封装mod实体,
1161,UI File,用户界面文件,
1000066,Entity testing only possible when a map is loaded,只有在地图载入时才可能进行实体测试,
1000069,Parent entity,父实体,
1000071,Child entity,子实体,
1000072,Anchor,稳定,
1000073,Offset,位移,
1000074,Offset Front-Back,位移 前-后,
1000075,Offset Left-Right,位移 左-右,
1000076,Offset Top-Bottom,位移 上-下,
1000077,Rotate,旋转,
1000078,Rotate Roll,旋转 滚动,
1000079,Rotate Pitch,旋转 倾斜,
1000080,Rotate Yaw,旋转 偏航,
1000081,Scale,缩放,
1000082,Color,颜色,
1000083,When to Anchor,何时稳定,
1000084,Anchor X-axis,稳定 X-轴,
1000085,Anchor Y-axis,稳定 Y-轴,
1000086,Anchor Z-axis,稳定 Z-轴,
1000087,Control Parent,控制父件,
